Monture_ID,Marque,Modele,Type,Forme,Materiau,Couleur,Taille,Prix (€),Style,Stock
MON10781,Chanel,mc050,Cerclee,Ronde,Plastique,Argent,50-19-132,77.74,Business,27
MON10782,Gucci,xV445,Invisible,Aviateur,Plastique,Transparent,53-16-144,389.1,Sport,28
MON10783,Oakley,ao470,Semi-cerclee,Ronde,Plastique,Noir,58-15-133,205.99,Luxe,12
MON10784,Persol,OK902,Semi-cerclee,Papillon,Titane,Rouge,50-14-131,259.32,Sport,5
MON10785,Ray-Ban,BK157,Cerclee,Rectangulaire,Plastique,Noir,58-17-130,377.48,Luxe,15
MON10786,Ray-Ban,QG138,Invisible,Rectangulaire,Titane,Bleu,57-15-138,274.12,Luxe,9
MON10787,Gucci,BO545,Semi-cerclee,Papillon,Plastique,Noir,58-16-137,114.33,Luxe,32
MON10788,Ray-Ban,eW642,Invisible,Ronde,Plastique,Dore,55-20-141,356.52,Sport,16
MON10789,Gucci,sU056,Semi-cerclee,Ronde,Metal,Transparent,52-18-139,282.41,Luxe,1
MON10790,Oakley,Hr477,Semi-cerclee,Ronde,Plastique,Transparent,53-15-145,446.8,Luxe,26
MON10791,Persol,Pi476,Cerclee,Rectangulaire,Metal,Rouge,54-14-138,274.12,Sport,35
MON10792,Persol,Nr597,Invisible,Rectangulaire,Plastique,Argent,50-16-145,268.92,Casual,41
MON10793,Persol,zC931,Cerclee,Aviateur,Titane,Dore,56-14-143,334.44,Business,23
MON10794,Ray-Ban,bB112,Cerclee,Aviateur,Titane,Bleu,50-14-136,72.95,Luxe,10
MON10795,Ray-Ban,ya978,Semi-cerclee,Rectangulaire,Metal,Dore,60-14-135,113.46,Luxe,3
MON10796,Persol,IJ116,Invisible,Rectangulaire,Plastique,Transparent,51-20-141,474.31,Business,44
MON10797,Oakley,le636,Cerclee,Papillon,Titane,Noir,59-17-137,404.07,Business,31
MON10798,Ray-Ban,ge213,Cerclee,Papillon,Plastique,Bleu,50-17-145,155.25,Sport,7
MON10799,Persol,YX626,Cerclee,Aviateur,Metal,Transparent,59-19-137,420.54,Luxe,9
MON10800,Chanel,xt456,Cerclee,Ronde,Metal,Transparent,53-18-130,382.31,Business,6
MON10801,Ray-Ban,Aq458,Cerclee,Ronde,Plastique,Bleu,57-20-139,209.81,Casual,4
MON10802,Persol,hs192,Invisible,Papillon,Plastique,Argent,57-19-146,120.57,Luxe,1
MON10803,Persol,WG287,Cerclee,Rectangulaire,Plastique,Dore,50-18-148,494.69,Casual,42
MON10804,Gucci,qq506,Semi-cerclee,Aviateur,Titane,Noir,56-20-131,190.71,Casual,50
MON10805,Chanel,xb935,Semi-cerclee,Rectangulaire,Titane,Argent,52-20-147,357.59,Business,44
MON10806,Chanel,Mj392,Semi-cerclee,Aviateur,Metal,Argent,59-17-138,474.5,Casual,31
MON10807,Persol,wG746,Semi-cerclee,Ronde,Titane,Rouge,54-16-149,132.5,Luxe,40
MON10808,Ray-Ban,vF447,Cerclee,Aviateur,Titane,Rouge,58-19-137,388.6,Casual,10
MON10809,Chanel,Pz337,Invisible,Rectangulaire,Titane,Dore,54-15-130,374.68,Sport,26
MON10810,Persol,gt622,Semi-cerclee,Papillon,Titane,Dore,51-16-143,402.46,Business,45
MON10811,Chanel,BC828,Cerclee,Rectangulaire,Metal,Rouge,54-18-142,394.79,Luxe,42
MON10812,Persol,OH771,Cerclee,Papillon,Titane,Bleu,51-17-135,473.33,Business,39
MON10813,Gucci,iv815,Semi-cerclee,Papillon,Titane,Bleu,59-15-144,329.15,Casual,31
MON10814,Oakley,Xq543,Semi-cerclee,Aviateur,Metal,Argent,59-18-140,427.04,Business,7
MON10815,Chanel,Va964,Invisible,Papillon,Plastique,Noir,51-15-135,322.53,Sport,14
MON10816,Chanel,DC232,Cerclee,Papillon,Plastique,Dore,53-17-136,71.34,Luxe,20
MON10817,Gucci,nl883,Invisible,Rectangulaire,Titane,Bleu,58-15-141,122.31,Sport,5
MON10818,Oakley,Dp730,Invisible,Ronde,Titane,Dore,60-20-139,114.99,Casual,28
MON10819,Gucci,mw770,Cerclee,Ronde,Titane,Noir,56-16-136,164.36,Business,2
MON10820,Ray-Ban,ep642,Cerclee,Rectangulaire,Metal,Dore,55-14-137,139.37,Luxe,15
MON10821,Chanel,Rm630,Invisible,Papillon,Metal,Dore,56-15-144,149.11,Sport,32
MON10822,Oakley,zp196,Invisible,Rectangulaire,Titane,Noir,52-15-144,128.78,Luxe,5
MON10823,Oakley,Hp272,Cerclee,Papillon,Titane,Transparent,56-15-130,206.93,Casual,15
MON10824,Chanel,ZW379,Cerclee,Ronde,Titane,Transparent,54-17-139,458.47,Sport,26
MON10825,Gucci,qD977,Semi-cerclee,Aviateur,Titane,Argent,50-18-137,473.98,Casual,26
MON10826,Chanel,Ui285,Semi-cerclee,Ronde,Titane,Argent,58-14-146,53.05,Luxe,2
MON10827,Oakley,RW035,Invisible,Aviateur,Plastique,Dore,55-15-131,238.51,Sport,0
MON10828,Gucci,TE968,Semi-cerclee,Aviateur,Titane,Argent,57-20-140,127.96,Casual,45
MON10829,Ray-Ban,ZS384,Invisible,Ronde,Metal,Transparent,53-17-143,376.44,Business,39
MON10830,Chanel,Op991,Semi-cerclee,Ronde,Plastique,Transparent,52-14-138,374.4,Business,39
MON10831,Gucci,Rc491,Invisible,Rectangulaire,Titane,Transparent,51-14-143,174.98,Luxe,17
MON10832,Oakley,of209,Invisible,Aviateur,Plastique,Noir,58-14-133,105.53,Casual,25
MON10833,Chanel,rV094,Semi-cerclee,Ronde,Metal,Dore,54-15-141,84.26,Business,3
MON10834,Gucci,pT093,Cerclee,Papillon,Metal,Noir,50-20-135,152.04,Business,34
MON10835,Chanel,Xh626,Cerclee,Rectangulaire,Titane,Noir,53-15-144,227.43,Business,50
MON10836,Chanel,lg543,Semi-cerclee,Ronde,Metal,Dore,57-16-146,117.7,Luxe,15
MON10837,Oakley,oP332,Semi-cerclee,Papillon,Titane,Bleu,55-18-130,116.28,Business,19
MON10838,Chanel,ae410,Cerclee,Ronde,Plastique,Rouge,53-17-132,289.86,Casual,1
MON10839,Ray-Ban,sV653,Semi-cerclee,Aviateur,Metal,Dore,58-17-145,495.87,Business,5
MON10840,Oakley,gD458,Semi-cerclee,Aviateur,Plastique,Transparent,58-19-144,464.71,Business,16
MON10841,Chanel,nd408,Invisible,Aviateur,Metal,Argent,53-17-141,409.39,Business,9
MON10842,Chanel,vP054,Semi-cerclee,Rectangulaire,Titane,Noir,55-20-132,393.61,Sport,41
MON10843,Persol,sg163,Cerclee,Ronde,Titane,Bleu,59-16-148,294.12,Sport,20
MON10844,Chanel,Lg995,Semi-cerclee,Ronde,Titane,Rouge,60-15-145,457.79,Sport,0
MON10845,Ray-Ban,Dt535,Cerclee,Papillon,Plastique,Transparent,59-17-138,487.9,Casual,21
MON10846,Oakley,iK017,Semi-cerclee,Aviateur,Titane,Noir,58-19-138,349.61,Sport,46
MON10847,Chanel,Vv534,Semi-cerclee,Papillon,Plastique,Rouge,50-17-134,134.02,Casual,17
MON10848,Ray-Ban,BA813,Cerclee,Aviateur,Metal,Noir,58-17-145,219.17,Casual,42
MON10849,Ray-Ban,zJ343,Semi-cerclee,Rectangulaire,Plastique,Bleu,52-19-137,165.32,Sport,30
MON10850,Ray-Ban,zq776,Cerclee,Rectangulaire,Titane,Argent,57-18-136,358.2,Sport,30
MON10851,Oakley,tR663,Invisible,Ronde,Plastique,Rouge,51-18-145,171.63,Casual,23
MON10852,Chanel,rl372,Semi-cerclee,Rectangulaire,Plastique,Bleu,55-17-131,431.67,Luxe,43
MON10853,Persol,td122,Cerclee,Rectangulaire,Titane,Dore,58-17-149,103.61,Sport,15
MON10854,Persol,jq396,Cerclee,Papillon,Plastique,Rouge,51-20-130,409.92,Luxe,20
MON10855,Persol,LX137,Invisible,Rectangulaire,Plastique,Bleu,55-17-147,221.62,Sport,19
MON10856,Chanel,ia469,Semi-cerclee,Aviateur,Plastique,Rouge,51-20-131,62.49,Luxe,9
MON10857,Chanel,DT139,Cerclee,Papillon,Metal,Bleu,52-20-136,405.08,Sport,49
MON10858,Ray-Ban,OE747,Cerclee,Aviateur,Metal,Rouge,54-19-144,216.7,Sport,19
MON10859,Chanel,gq776,Invisible,Ronde,Plastique,Bleu,50-16-134,391.01,Luxe,35
MON10860,Ray-Ban,Wt979,Semi-cerclee,Ronde,Plastique,Noir,56-14-138,175.57,Sport,17
MON10861,Persol,mA906,Invisible,Aviateur,Titane,Argent,60-17-143,129.01,Business,46
MON10862,Chanel,qN028,Invisible,Aviateur,Plastique,Rouge,51-17-145,344.8,Sport,26
MON10863,Gucci,Su432,Semi-cerclee,Papillon,Metal,Transparent,59-16-133,239.3,Casual,17
MON10864,Ray-Ban,qE814,Cerclee,Aviateur,Titane,Noir,56-14-147,377.0,Casual,5
MON10865,Persol,Tm619,Semi-cerclee,Rectangulaire,Titane,Noir,54-17-147,440.54,Casual,4
MON10866,Gucci,xu281,Invisible,Ronde,Plastique,Noir,55-18-134,455.44,Sport,18
MON10867,Persol,Rl391,Cerclee,Rectangulaire,Metal,Argent,51-15-139,126.55,Casual,11
MON10868,Chanel,tQ406,Semi-cerclee,Ronde,Metal,Bleu,54-15-132,372.97,Sport,17
MON10869,Persol,HP705,Cerclee,Rectangulaire,Titane,Argent,58-19-141,99.81,Sport,10
MON10870,Gucci,mW011,Semi-cerclee,Aviateur,Titane,Noir,53-20-146,405.88,Casual,12
MON10871,Persol,Rl650,Cerclee,Ronde,Plastique,Rouge,51-20-132,117.0,Casual,24
MON10872,Oakley,sh584,Cerclee,Papillon,Metal,Bleu,52-14-150,441.32,Business,11
MON10873,Ray-Ban,MS402,Cerclee,Aviateur,Titane,Transparent,51-16-141,132.42,Luxe,36
MON10874,Persol,dd207,Invisible,Papillon,Metal,Argent,55-17-131,241.5,Luxe,35
MON10875,Ray-Ban,Pn456,Semi-cerclee,Ronde,Metal,Rouge,58-17-150,180.54,Sport,25
MON10876,Chanel,MU987,Semi-cerclee,Aviateur,Titane,Transparent,57-17-141,188.15,Sport,26
MON10877,Persol,in874,Cerclee,Aviateur,Metal,Bleu,60-15-131,335.6,Luxe,15
MON10878,Persol,xb465,Cerclee,Ronde,Titane,Argent,59-17-139,389.44,Luxe,30
MON10879,Gucci,ej201,Invisible,Ronde,Plastique,Transparent,52-15-132,77.92,Casual,46
MON10880,Persol,Tn007,Semi-cerclee,Papillon,Metal,Bleu,55-18-130,452.44,Casual,29
MON10881,Gucci,pg538,Cerclee,Papillon,Titane,Noir,51-18-145,64.41,Sport,49
MON10882,Persol,ud040,Semi-cerclee,Aviateur,Titane,Noir,54-20-133,462.5,Business,40
MON10883,Chanel,IE901,Invisible,Rectangulaire,Titane,Rouge,55-15-140,253.01,Business,50
MON10884,Gucci,Ob314,Cerclee,Ronde,Metal,Noir,51-14-146,202.28,Luxe,49
MON10885,Ray-Ban,LM236,Cerclee,Rectangulaire,Metal,Bleu,52-17-144,261.44,Business,25
MON10886,Ray-Ban,dc069,Invisible,Ronde,Titane,Transparent,55-16-134,476.96,Sport,0
MON10887,Gucci,nJ664,Invisible,Rectangulaire,Plastique,Transparent,59-20-145,183.6,Sport,11
MON10888,Oakley,zL049,Cerclee,Papillon,Plastique,Argent,51-15-144,413.6,Business,46
MON10889,Ray-Ban,QR646,Semi-cerclee,Rectangulaire,Titane,Bleu,54-20-136,180.09,Business,22
MON10890,Chanel,rV770,Invisible,Aviateur,Titane,Transparent,50-19-146,211.4,Luxe,0
MON10891,Ray-Ban,gK031,Semi-cerclee,Rectangulaire,Metal,Rouge,57-19-136,61.49,Business,13
MON10892,Gucci,gc601,Cerclee,Ronde,Plastique,Noir,55-18-143,381.28,Luxe,3
MON10893,Oakley,wR485,Invisible,Aviateur,Metal,Rouge,57-18-150,312.38,Sport,22
MON10894,Persol,HE387,Cerclee,Aviateur,Plastique,Transparent,60-17-141,309.86,Sport,6
MON10895,Oakley,my759,Cerclee,Rectangulaire,Metal,Transparent,55-20-144,449.99,Business,32
MON10896,Oakley,QS339,Cerclee,Papillon,Metal,Rouge,51-20-139,497.88,Casual,16
MON10897,Gucci,ZW216,Cerclee,Rectangulaire,Plastique,Bleu,50-20-138,90.46,Sport,21
MON10898,Chanel,mx859,Invisible,Ronde,Titane,Noir,55-16-140,381.89,Sport,28
MON10899,Chanel,uj574,Cerclee,Rectangulaire,Metal,Rouge,51-20-131,177.91,Business,48
MON10900,Persol,Xp686,Cerclee,Ronde,Titane,Dore,56-16-143,77.36,Luxe,17
MON10901,Oakley,FO799,Invisible,Aviateur,Plastique,Noir,55-16-137,132.17,Luxe,48
MON10902,Chanel,jl079,Cerclee,Rectangulaire,Plastique,Transparent,57-17-139,312.02,Business,40
MON10903,Gucci,Ej212,Invisible,Papillon,Metal,Transparent,60-17-149,196.94,Business,3
MON10904,Persol,vH252,Cerclee,Rectangulaire,Plastique,Rouge,51-19-142,273.12,Sport,24
MON10905,Ray-Ban,LQ096,Invisible,Rectangulaire,Titane,Argent,58-15-138,449.69,Casual,41
MON10906,Chanel,Ju913,Semi-cerclee,Aviateur,Plastique,Dore,58-16-142,211.33,Sport,16
MON10907,Ray-Ban,KW201,Cerclee,Aviateur,Metal,Bleu,53-14-138,255.31,Casual,38
MON10908,Persol,if600,Invisible,Papillon,Plastique,Noir,54-14-147,101.71,Casual,16
MON10909,Oakley,Fu428,Invisible,Aviateur,Titane,Noir,58-17-132,444.35,Sport,41
MON10910,Persol,uy917,Semi-cerclee,Aviateur,Plastique,Bleu,52-19-142,377.63,Sport,44
MON10911,Chanel,pj290,Invisible,Ronde,Plastique,Argent,58-17-138,227.63,Sport,22
MON10912,Persol,Mn305,Semi-cerclee,Rectangulaire,Titane,Dore,56-17-135,271.56,Sport,37
MON10913,Oakley,Mg609,Invisible,Papillon,Metal,Noir,52-19-133,436.54,Business,29
MON10914,Oakley,TN965,Cerclee,Rectangulaire,Titane,Rouge,59-19-139,70.73,Business,27
MON10915,Gucci,Xe598,Invisible,Aviateur,Metal,Dore,52-17-144,224.38,Luxe,8
MON10916,Ray-Ban,FH753,Invisible,Papillon,Titane,Argent,54-18-141,232.23,Sport,48
MON10917,Oakley,Vy463,Invisible,Ronde,Metal,Bleu,59-14-148,349.89,Casual,1
MON10918,Oakley,Zn963,Cerclee,Rectangulaire,Plastique,Argent,50-14-143,212.13,Luxe,12
MON10919,Gucci,cK667,Semi-cerclee,Ronde,Metal,Argent,53-19-147,53.21,Business,26
MON10920,Oakley,cX884,Semi-cerclee,Ronde,Metal,Noir,58-17-138,121.39,Luxe,6
MON10921,Oakley,Gl492,Invisible,Ronde,Plastique,Argent,55-17-150,250.89,Sport,15
MON10922,Gucci,Xq621,Semi-cerclee,Papillon,Metal,Argent,58-19-139,392.78,Luxe,39
MON10923,Oakley,gU341,Semi-cerclee,Rectangulaire,Titane,Transparent,55-17-137,285.23,Sport,9
MON10924,Gucci,yP444,Semi-cerclee,Papillon,Metal,Dore,58-19-130,165.63,Casual,10
MON10925,Gucci,lZ245,Cerclee,Rectangulaire,Metal,Transparent,50-16-135,70.31,Business,0
MON10926,Oakley,Nn956,Invisible,Papillon,Metal,Rouge,57-20-130,295.14,Luxe,44
MON10927,Persol,Xk837,Semi-cerclee,Rectangulaire,Titane,Noir,52-15-145,296.75,Luxe,41
MON10928,Oakley,IG847,Cerclee,Ronde,Metal,Noir,60-20-133,164.98,Luxe,38
MON10929,Persol,pV131,Semi-cerclee,Aviateur,Titane,Transparent,60-19-139,144.97,Sport,18
MON10930,Oakley,Oh944,Semi-cerclee,Ronde,Metal,Transparent,57-20-133,121.91,Luxe,14
MON10931,Oakley,XE847,Invisible,Rectangulaire,Titane,Argent,50-16-150,264.49,Luxe,30
MON10932,Oakley,Ai742,Cerclee,Ronde,Titane,Dore,57-14-142,405.87,Business,18
MON10933,Oakley,PE735,Cerclee,Rectangulaire,Plastique,Dore,59-17-148,407.27,Luxe,9
MON10934,Persol,XZ281,Cerclee,Rectangulaire,Plastique,Dore,54-17-150,92.71,Luxe,26
MON10935,Gucci,il561,Semi-cerclee,Rectangulaire,Metal,Argent,53-14-147,345.01,Business,50
MON10936,Ray-Ban,GX943,Semi-cerclee,Rectangulaire,Metal,Transparent,58-16-141,101.76,Luxe,30
MON10937,Persol,XK346,Semi-cerclee,Ronde,Plastique,Argent,60-17-132,291.5,Sport,21
MON10938,Chanel,ER690,Invisible,Aviateur,Titane,Bleu,56-18-146,362.68,Casual,14
MON10939,Oakley,gw833,Invisible,Aviateur,Metal,Transparent,53-15-135,462.16,Business,37
MON10940,Oakley,Yw440,Cerclee,Ronde,Plastique,Dore,60-14-131,272.37,Business,13
MON10941,Gucci,dv871,Semi-cerclee,Papillon,Metal,Noir,59-14-144,66.24,Business,32
MON10942,Oakley,jh127,Cerclee,Ronde,Plastique,Bleu,52-20-149,430.15,Business,4
MON10943,Ray-Ban,ok914,Semi-cerclee,Ronde,Titane,Transparent,56-20-147,159.47,Business,43
MON10944,Ray-Ban,EK166,Semi-cerclee,Ronde,Plastique,Noir,58-15-146,104.52,Business,4
MON10945,Chanel,OV346,Cerclee,Papillon,Plastique,Transparent,59-18-137,354.97,Luxe,41
MON10946,Chanel,hW087,Invisible,Ronde,Metal,Rouge,56-18-145,278.35,Sport,47
MON10947,Oakley,GS302,Invisible,Papillon,Plastique,Argent,57-20-142,77.01,Casual,16
MON10948,Gucci,OR475,Semi-cerclee,Papillon,Metal,Dore,50-14-145,248.97,Casual,36
MON10949,Oakley,RU076,Invisible,Ronde,Titane,Dore,55-18-133,191.31,Business,40
MON10950,Ray-Ban,fl401,Cerclee,Ronde,Metal,Transparent,52-20-149,313.16,Business,26
MON10951,Persol,kP755,Semi-cerclee,Rectangulaire,Titane,Noir,58-20-141,423.64,Casual,1
MON10952,Ray-Ban,Xb691,Cerclee,Aviateur,Titane,Noir,56-20-143,57.67,Luxe,1
MON10953,Gucci,wG961,Semi-cerclee,Ronde,Metal,Dore,60-14-148,425.35,Luxe,36
MON10954,Ray-Ban,bn628,Invisible,Rectangulaire,Plastique,Noir,59-19-131,138.43,Sport,30
MON10955,Chanel,Jr143,Semi-cerclee,Ronde,Titane,Noir,59-14-144,487.72,Business,49
MON10956,Ray-Ban,GG002,Semi-cerclee,Ronde,Plastique,Noir,57-14-141,63.91,Luxe,7
MON10957,Persol,Ut416,Semi-cerclee,Ronde,Metal,Rouge,57-14-139,227.46,Sport,44
MON10958,Persol,gY867,Invisible,Rectangulaire,Titane,Bleu,51-17-146,357.63,Sport,24
MON10959,Persol,Py376,Cerclee,Rectangulaire,Plastique,Bleu,51-15-144,377.08,Sport,49
MON10960,Persol,Ww623,Semi-cerclee,Rectangulaire,Titane,Rouge,59-19-143,454.61,Business,25
MON10961,Chanel,Nv716,Semi-cerclee,Papillon,Plastique,Rouge,56-18-139,245.4,Casual,45
MON10962,Chanel,ax920,Semi-cerclee,Papillon,Titane,Rouge,60-19-147,481.47,Sport,49
MON10963,Persol,aq439,Invisible,Aviateur,Metal,Transparent,52-14-142,333.05,Casual,45
MON10964,Oakley,PO638,Invisible,Rectangulaire,Metal,Transparent,50-16-137,169.91,Luxe,21
MON10965,Ray-Ban,FT060,Invisible,Papillon,Metal,Bleu,60-17-150,302.49,Casual,34
MON10966,Chanel,BO267,Invisible,Rectangulaire,Titane,Transparent,55-18-149,402.07,Luxe,18
MON10967,Gucci,Sq163,Cerclee,Ronde,Titane,Argent,50-15-135,149.65,Casual,39
MON10968,Ray-Ban,HA509,Invisible,Rectangulaire,Plastique,Noir,53-20-133,183.53,Casual,12
MON10969,Gucci,Rw762,Cerclee,Ronde,Titane,Argent,51-19-143,420.0,Sport,46
MON10970,Ray-Ban,XK726,Cerclee,Ronde,Metal,Argent,57-19-134,125.35,Casual,37
MON10971,Chanel,QC649,Invisible,Ronde,Titane,Bleu,54-14-131,204.75,Casual,14
MON10972,Gucci,jj891,Semi-cerclee,Ronde,Titane,Noir,55-18-133,264.76,Sport,32
MON10973,Oakley,Hw764,Cerclee,Papillon,Plastique,Noir,58-19-138,397.56,Luxe,1
MON10974,Persol,fC730,Cerclee,Ronde,Plastique,Dore,57-19-144,295.9,Sport,29
MON10975,Persol,HC317,Semi-cerclee,Rectangulaire,Plastique,Argent,51-19-140,459.94,Business,12
MON10976,Gucci,mm597,Cerclee,Aviateur,Metal,Dore,57-19-142,385.14,Business,34
MON10977,Gucci,MD292,Invisible,Rectangulaire,Plastique,Rouge,60-20-134,316.95,Luxe,29
MON10978,Ray-Ban,PC668,Cerclee,Rectangulaire,Plastique,Rouge,56-16-137,95.8,Sport,1
MON10979,Persol,nx667,Cerclee,Rectangulaire,Titane,Transparent,56-20-139,458.15,Casual,28
MON10980,Chanel,yI170,Invisible,Aviateur,Titane,Dore,59-18-134,294.44,Luxe,45
MON10981,Persol,xQ500,Semi-cerclee,Papillon,Metal,Bleu,54-18-145,121.04,Luxe,24
MON10982,Oakley,tg202,Semi-cerclee,Ronde,Titane,Rouge,58-15-144,481.53,Sport,5
MON10983,Gucci,aH013,Semi-cerclee,Rectangulaire,Plastique,Argent,60-17-148,478.97,Sport,32
MON10984,Persol,oY467,Semi-cerclee,Papillon,Metal,Rouge,52-14-138,479.2,Luxe,21
MON10985,Gucci,pP252,Invisible,Rectangulaire,Plastique,Noir,50-17-144,301.46,Sport,40
MON10986,Persol,eW229,Invisible,Aviateur,Titane,Bleu,55-19-142,451.17,Business,11
MON10987,Chanel,dI046,Semi-cerclee,Rectangulaire,Metal,Bleu,51-17-142,154.81,Sport,6
MON10988,Ray-Ban,WX641,Semi-cerclee,Aviateur,Titane,Transparent,60-18-132,185.75,Sport,47
MON10989,Ray-Ban,qG932,Cerclee,Rectangulaire,Metal,Bleu,55-17-142,213.39,Sport,20
MON10990,Persol,vi331,Invisible,Ronde,Titane,Transparent,57-14-130,300.05,Casual,12
MON10991,Chanel,cE829,Semi-cerclee,Rectangulaire,Plastique,Dore,58-16-139,64.92,Sport,22
MON10992,Persol,CB939,Semi-cerclee,Aviateur,Metal,Rouge,51-16-144,498.89,Luxe,35
MON10993,Oakley,ua022,Cerclee,Rectangulaire,Plastique,Bleu,55-20-150,290.37,Casual,0
MON10994,Persol,di616,Cerclee,Rectangulaire,Metal,Transparent,55-18-145,434.88,Sport,35
MON10995,Ray-Ban,Wl108,Semi-cerclee,Rectangulaire,Titane,Transparent,59-14-150,271.41,Casual,20
MON10996,Oakley,Kc537,Semi-cerclee,Ronde,Titane,Noir,53-16-140,332.16,Casual,24
MON10997,Oakley,Op466,Semi-cerclee,Aviateur,Plastique,Transparent,50-14-133,264.3,Business,30
MON10998,Oakley,GW847,Semi-cerclee,Ronde,Metal,Dore,58-15-137,450.36,Casual,23
MON10999,Chanel,dN855,Semi-cerclee,Aviateur,Titane,Transparent,53-15-144,402.26,Sport,3
MON11000,Persol,Kh275,Cerclee,Rectangulaire,Metal,Dore,55-19-133,208.57,Casual,45
MON11001,Ray-Ban,PB543,Cerclee,Papillon,Metal,Rouge,56-16-136,470.03,Sport,50
MON11002,Oakley,wM822,Semi-cerclee,Papillon,Titane,Rouge,50-15-141,88.2,Sport,46
MON11003,Oakley,WH976,Invisible,Papillon,Titane,Noir,56-18-137,328.46,Sport,16
MON11004,Ray-Ban,CZ474,Cerclee,Papillon,Metal,Noir,52-14-139,482.79,Casual,17
MON11005,Ray-Ban,vI755,Cerclee,Rectangulaire,Metal,Noir,57-20-147,440.66,Business,46
MON11006,Chanel,me756,Semi-cerclee,Rectangulaire,Plastique,Rouge,58-14-140,371.38,Sport,38
MON11007,Gucci,mZ512,Cerclee,Ronde,Metal,Argent,50-18-141,495.42,Sport,38
MON11008,Gucci,Fn514,Semi-cerclee,Aviateur,Metal,Noir,56-20-130,238.62,Luxe,26
MON11009,Ray-Ban,Lc847,Semi-cerclee,Ronde,Plastique,Rouge,54-16-131,276.26,Business,34
MON11010,Gucci,gB093,Semi-cerclee,Aviateur,Titane,Rouge,56-17-131,88.15,Business,50
MON11011,Persol,xk002,Semi-cerclee,Rectangulaire,Plastique,Transparent,60-18-136,206.62,Luxe,40
MON11012,Gucci,bp763,Invisible,Rectangulaire,Titane,Argent,58-14-130,124.96,Casual,22
MON11013,Persol,QV831,Semi-cerclee,Rectangulaire,Titane,Dore,50-15-130,389.69,Sport,21
MON11014,Chanel,jR091,Invisible,Rectangulaire,Plastique,Transparent,53-18-143,474.35,Casual,27
MON11015,Ray-Ban,ju907,Semi-cerclee,Rectangulaire,Titane,Bleu,54-16-142,486.37,Luxe,23
MON11016,Gucci,Tr011,Cerclee,Aviateur,Metal,Rouge,54-14-137,235.13,Business,38
MON11017,Persol,BS853,Invisible,Papillon,Metal,Dore,58-20-139,438.69,Business,42
MON11018,Chanel,Ud183,Invisible,Ronde,Plastique,Bleu,58-15-147,116.17,Business,32
MON11019,Oakley,Kr665,Cerclee,Papillon,Titane,Noir,50-15-134,113.2,Casual,8
MON11020,Oakley,Xn451,Cerclee,Aviateur,Metal,Rouge,51-15-131,323.68,Casual,13
MON11021,Oakley,WS302,Cerclee,Rectangulaire,Titane,Bleu,60-15-135,220.65,Casual,25
MON11022,Ray-Ban,Tw845,Cerclee,Papillon,Titane,Rouge,59-15-141,168.54,Casual,37
MON11023,Persol,ec833,Invisible,Rectangulaire,Plastique,Noir,54-19-149,179.64,Luxe,48
MON11024,Ray-Ban,BE844,Semi-cerclee,Papillon,Plastique,Rouge,53-14-143,240.02,Business,12
MON11025,Oakley,PQ036,Cerclee,Rectangulaire,Titane,Bleu,53-19-139,470.26,Sport,27
MON11026,Oakley,GC621,Invisible,Rectangulaire,Titane,Bleu,52-15-150,277.39,Business,4
MON11027,Chanel,Ll650,Semi-cerclee,Rectangulaire,Titane,Noir,54-16-131,222.9,Casual,26
MON11028,Oakley,Df246,Cerclee,Aviateur,Titane,Rouge,59-17-149,342.55,Business,14
MON11029,Oakley,hw785,Semi-cerclee,Aviateur,Metal,Transparent,59-20-139,374.15,Sport,27
MON11030,Ray-Ban,XB725,Semi-cerclee,Rectangulaire,Metal,Transparent,53-17-150,230.55,Sport,22
MON11031,Ray-Ban,HV242,Invisible,Aviateur,Titane,Dore,59-17-134,405.88,Luxe,39
MON11032,Persol,lp321,Cerclee,Aviateur,Plastique,Transparent,53-17-144,65.43,Business,43
MON11033,Gucci,Yf643,Cerclee,Papillon,Plastique,Transparent,52-19-135,405.73,Casual,3
MON11034,Persol,qf578,Invisible,Ronde,Plastique,Argent,57-19-142,416.09,Luxe,6
MON11035,Persol,WV420,Semi-cerclee,Ronde,Titane,Transparent,55-20-148,365.96,Luxe,14
MON11036,Chanel,Fb167,Invisible,Papillon,Titane,Argent,55-20-150,51.24,Casual,18
MON11037,Chanel,Rr701,Invisible,Papillon,Metal,Noir,53-20-146,395.05,Business,5
MON11038,Ray-Ban,mn374,Semi-cerclee,Ronde,Titane,Dore,55-18-133,95.32,Luxe,50
MON11039,Oakley,eT039,Semi-cerclee,Rectangulaire,Plastique,Dore,51-14-132,71.15,Business,43
MON11040,Oakley,Yq225,Cerclee,Papillon,Metal,Rouge,55-14-141,217.67,Sport,4
MON11041,Ray-Ban,IO609,Cerclee,Aviateur,Titane,Argent,51-19-139,262.13,Luxe,5
MON11042,Gucci,xB692,Cerclee,Papillon,Metal,Noir,53-18-133,210.21,Business,21
MON11043,Persol,Xv453,Semi-cerclee,Papillon,Metal,Noir,55-18-150,375.04,Business,29
MON11044,Chanel,ZM878,Cerclee,Papillon,Metal,Rouge,51-19-139,459.2,Business,13
MON11045,Oakley,vC950,Invisible,Ronde,Metal,Transparent,50-20-146,167.51,Casual,21
MON11046,Persol,Pm612,Invisible,Rectangulaire,Metal,Noir,60-19-139,387.64,Luxe,9
